total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,icu_patients,icu_patients_per_million,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,stringency_index,vaccine_me,aged_65_older,aged_70_older,cardiovasc_death_rate
139421,74,74.571,2559,0,0.429,74679.126,39.637,39.943,1370.697,0,0.23,9,4.821,1357360,757167,702444,30,1116,4984,41.67,43.9,19.754,14.136,350.06
140122,73,100.143,2561,0,0.286,75054.608,39.102,53.64,1371.768,0,0.153,14,7.499,1392766,778133,719399,33,1265,5058,41.67,43.9,19.754,14.136,350.06
141045,101,131.857,2569,1,1.143,75549.002,54.099,70.628,1376.053,0.536,0.612,13,6.963,1428821,798775,737263,33,1293,5151,41.67,43.9,19.754,14.136,350.06
142319,196,182,2573,0,0.571,76231.404,104.985,97.486,1378.195,0,0.306,12,6.428,1464522,819063,754684,36,1159,5100,41.67,43.9,19.754,14.136,350.06
144518,358,314.143,2585,1,1.714,77409.271,191.758,168.267,1384.623,0.536,0.918,20,10.713,1498853,836568,772733,40,1016,4904,37.96,43.9,19.754,14.136,350.06
147193,393,382.143,2609,2,3.429,78842.102,210.506,204.69,1397.478,1.071,1.836,30,16.069,1531724,853304,789610,53,1044,4696,37.96,43.9,19.754,14.136,350.06
150560,404,481,2640,0,4.429,80645.593,216.398,257.642,1414.083,0,2.372,28,14.998,1566187,870542,809261,67,1066,4923,37.96,43.9,19.754,14.136,350.06
154786,567,603.714,2684,2,6.286,82909.198,303.707,323.372,1437.651,1.071,3.367,53,28.389,1607946,896199,835513,126,1676,5966,37.96,43.9,19.754,14.136,350.06
161641,1033,979.286,2741,10,8.143,86580.993,553.314,524.542,1468.183,5.356,4.362,71,38.03,1652816,925898,866075,223,2069,6410,37.96,43.9,19.754,14.136,350.06
171276,1359,1376.429,2801,7,8.571,91741.861,727.931,737.267,1500.321,3.749,4.591,89,47.672,1704021,961874,896798,876,3454,7315,37.96,43.9,19.754,14.136,350.06
185614,2375,2048.286,2890,9,12.714,99421.833,1272.139,1097.139,1547.993,4.821,6.81,131,70.169,1788832,1030593,938337,2573,4998,12116,47.22,43.9,19.754,14.136,350.06
202573,2252,2422.714,3028,10,19.714,108505.71,1206.256,1297.697,1621.911,5.356,10.56,169,90.523,1877742,1103010,976744,5595,3164,12701,70.37,43.9,19.754,14.136,350.06
219139,1800,2366.571,3253,16,32.143,117379.082,964.148,1267.625,1742.429,8.57,17.217,200,107.128,1959290,1161607,1014551,11250,2851,11650,70.37,43.9,19.754,14.136,350.06
231824,1255,1812.143,3499,27,35.143,124173.645,672.225,970.652,1874.196,14.462,18.824,238,127.482,2045451,1203242,1065128,19425,3605,12309,70.37,43.9,19.754,14.136,350.06
240340,765,1216.571,3762,28,37.571,128735.135,409.763,651.641,2015.069,14.998,20.125,232,124.268,2131713,1235682,1116278,33251,2906,12323,70.37,43.9,19.754,14.136,350.06
246116,493,825.143,3950,10,26.857,131828.977,264.069,441.978,2115.768,5.356,14.386,214,114.626,2183175,1255198,1144671,43965,1880,7352,46.3,43.9,19.754,14.136,350.06
252413,488,899.571,4146,16,28,135201.887,261.391,481.844,2220.753,8.57,14.998,179,95.879,2252697,1272315,1182297,64819,2239,9932,46.3,43.9,19.754,14.136,350.06
257329,477,702.286,4267,6,17.286,137835.081,255.499,376.171,2285.566,3.214,9.259,147,78.739,2322550,1284228,1209482,99591,2041,9979,43.52,43.9,19.754,14.136,350.06
261944,481,659.286,4375,9,15.429,140307.049,257.642,353.138,2343.414,4.821,8.264,107,57.313,2395164,1293764,1230116,145051,2043,10373,40.74,43.9,19.754,14.136,350.06
267139,423,742.143,4444,6,9.857,143089.686,226.575,397.52,2380.373,3.214,5.28,97,51.957,2466072,1302415,1244855,195222,1616,10130,40.74,43.9,19.754,14.136,350.06
271431,203,613.143,4503,3,8.429,145388.643,108.734,328.422,2411.976,1.607,4.515,80,42.851,2512720,1308876,1254072,228019,444,6664,35.19,43.9,19.754,14.136,350.06
277021,180,798.571,4579,2,10.857,148382.857,96.415,427.745,2452.684,1.071,5.815,80,42.851,2556851,1314156,1262537,259760,1294,6304,42.13,43.9,19.754,14.136,350.06
287851,1010,1547.143,4658,8,11.286,154183.812,540.994,828.708,2495,4.285,6.045,78,41.78,2628967,1321278,1271820,317060,1769,10302,42.13,43.9,19.754,14.136,350.06
303794,2140,2277.571,4730,4,10.286,162723.481,1146.264,1219.953,2533.566,2.143,5.509,93,49.814,2693916,1327716,1278159,370497,1698,9278,42.13,43.9,19.754,14.136,350.06
335541,4753,4535.286,4795,2,9.286,179728.367,2545.885,2429.269,2568.382,1.071,4.974,90,48.207,2745604,1332844,1282930,413272,1323,7384,42.13,43.9,19.754,14.136,350.06
388989,6860,7635.429,4868,6,10.429,208357.125,3674.474,4089.822,2607.484,3.214,5.586,90,48.207,2784406,1336719,1287198,444578,991,5543,42.13,43.9,19.754,14.136,350.06
450105,7234,8730.857,4951,6,11.857,241093.151,3874.802,4676.575,2651.942,3.214,6.351,92,49.279,2809458,1338762,1290975,464244,435,3579,42.13,43.9,19.754,14.136,350.06
518622,7789,9788.143,5024,4,10.429,277793.43,4172.081,5242.897,2691.043,2.143,5.586,89,47.672,2829456,1340046,1294253,479964,369,2857,42.13,43.9,19.754,14.136,350.06
585944,6776,9617.429,5108,9,12,313853.623,3629.48,5151.456,2736.037,4.821,6.428,90,48.207,2841715,1340911,1296847,488966,207,1751,42.13,43.9,19.754,14.136,350.06
649504,5427,9080,5230,7,17.429,347898.747,2906.905,4863.589,2801.385,3.749,9.335,115,61.598,2851738,1341530,1298630,496700,125,1432,42.13,43.9,19.754,14.136,350.06
701540,3992,7433.714,5351,3,17.286,375771.184,2138.265,3981.777,2866.197,1.607,9.259,97,51.957,2859108,1342030,1299727,502564,116,1053,30.09,43.9,19.754,14.136,350.06
742336,2727,5828,5436,2,12.143,397623.055,1460.684,3121.696,2911.726,1.071,6.504,80,42.851,2864497,1342502,1300654,506658,26,770,30.09,43.9,19.754,14.136,350.06
771038,1907,4100.286,5511,4,10.714,412996.924,1021.461,2196.267,2951.899,2.143,5.739,65,34.816,2869384,1343011,1301421,510384,43,698,30.09,43.9,19.754,14.136,350.06
790620,1137,2797.429,5575,3,9.143,423485.779,609.02,1498.408,2986.179,1.607,4.897,56,29.996,2873483,1343519,1302002,513486,17,586,30.09,43.9,19.754,14.136,350.06
61255,182,227.571,743,2,2.429,96492.831,286.698,358.485,1170.422,3.151,3.826,25,39.382,92607,70911,21695,1,2891,2084,48.15,39.7,14.312,9.842,128.275
61642,387,247.857,746,3,2.571,97102.458,609.627,390.441,1175.147,4.726,4.051,30,47.258,95692,73151,22540,1,3085,2191,48.15,39.7,14.312,9.842,128.275
61881,239,239.429,749,3,1.857,97478.947,376.488,377.163,1179.873,4.726,2.925,30,47.258,99387,75858,23528,1,3695,2387,48.15,39.7,14.312,9.842,128.275
62105,224,234.286,750,1,1.714,97831.806,352.859,369.062,1181.448,1.575,2.7,31,48.833,102817,78403,24413,1,3430,2516,48.15,39.7,14.312,9.842,128.275
62105,0,234.286,750,0,1.714,97831.806,0,369.062,1181.448,0,2.7,30,47.258,105915,81079,24835,1,3098,2762,48.15,39.7,14.312,9.842,128.275
62625,520,195.714,761,11,2.571,98650.943,819.138,308.302,1198.776,17.328,4.051,31,48.833,112805,86350,26454,1,3833,2885,48.15,39.7,14.312,9.842,128.275
62793,168,164.429,762,1,2.286,98915.588,264.644,259.019,1200.352,1.575,3.601,32,50.408,117189,88712,28476,1,4384,3071,48.15,39.7,14.312,9.842,128.275
63180,387,185.571,762,0,1.857,99525.215,609.627,292.324,1200.352,0,2.925,30,47.258,122013,91071,30941,1,4824,3232,48.15,39.7,14.312,9.842,128.275
63467,287,194.571,763,1,1.857,99977.316,452.101,306.501,1201.927,1.575,2.925,27,42.532,126969,93748,33220,1,4956,3450,48.15,39.7,14.312,9.842,128.275
63467,0,194.571,763,0,1.857,99977.316,0,306.501,1201.927,0,2.925,28,44.107,130350,96051,34298,1,3381,3491,48.15,39.7,14.312,9.842,128.275
64062,182,205.286,777,5,2.286,100914.599,286.698,323.379,1223.981,7.876,3.601,33,51.984,141440,103569,37870,1,6269,4091,48.15,39.7,14.312,9.842,128.275
